Date,Image Id,Components,Model,Pdf Type,Samples,Dimension,R2 Score,Mse Score,Max Error Score,Evs Score,Ise Score,K1 Score,Id,Best Params,Experiment Params,Epoch,Pdf Param,Id Dataset
2023-10-26 17:10:40,c9d046d,32,MLP kmeans,MULTIVARIATE_1254,400,1,0.87,0.02,0.118,0.873,0.004,0.025,d2b75,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 350, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [350], 'batch_size': [4, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",350,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 17:11:21,241a340,32,MLP kmeans,MULTIVARIATE_1254,400,1,0.75,0.028,0.158,0.754,0.008,0.059,f0ebb,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 350, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(20, ReLU()), (40, Tanh()), (40, Tanh()), (20, Tanh()), (10, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [350], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(20, ReLU()), (40, Tanh()), (40, Tanh()), (20, Tanh()), (10, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",350,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 17:12:03,b0cc567,32,MLP kmeans,MULTIVARIATE_1254,400,1,0.75,0.028,0.158,0.754,0.008,0.059,b7883,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 350, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(20, ReLU()), (40, Tanh()), (40, Tanh()), (20, Tanh()), (10, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [350], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(20, ReLU()), (40, Tanh()), (40, Tanh()), (20, Tanh()), (10, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",350,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 17:13:22,df4c954,32,MLP kmeans,MULTIVARIATE_1254,400,1,0.814,0.024,0.138,0.815,0.006,0.025,269f5,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 350, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(32, ReLU()), (64, Tanh()), (64, Tanh()), (32, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [350], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(32, ReLU()), (64, Tanh()), (64, Tanh()), (32, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",263,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 17:13:43,6bf1d5a,32,MLP kmeans,MULTIVARIATE_1254,400,1,0.89,0.019,0.144,0.906,0.004,0.017,06d56,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 250, 'batch_size': 16, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(32, ReLU()), (64, Tanh()), (64, Tanh()), (32, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [250], 'batch_size': [16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(32, ReLU()), (64, Tanh()), (64, Tanh()), (32, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",250,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 17:14:29,7655abc,32,MLP kmeans,MULTIVARIATE_1254,400,1,0.94,0.014,0.077,0.941,0.002,0.008,541ba,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 250, 'batch_size': 16, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (64, Tanh()), (64, Tanh()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [250], 'batch_size': [16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (64, Tanh()), (64, Tanh()), (16, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",250,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 17:15:31,b1ac098,32,MLP kmeans,MULTIVARIATE_1254,200,1,0.663,0.033,0.131,0.726,0.011,0.045,b5d93,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 250, 'batch_size': 16, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (64, Tanh()), (64, Tanh()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [250], 'batch_size': [16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (64, Tanh()), (64, Tanh()), (16, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",250,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",37138
2023-10-26 17:15:52,dd1d427,16,MLP kmeans,MULTIVARIATE_1254,200,1,0.74,0.029,0.091,0.803,0.008,0.038,e730c,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 250, 'batch_size': 16, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (64, Tanh()), (64, Tanh()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [250], 'batch_size': [16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (64, Tanh()), (64, Tanh()), (16, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",250,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",37138
2023-10-26 17:16:49,5da2c60,16,MLP kmeans,MULTIVARIATE_1254,300,1,0.87,0.02,0.093,0.87,0.004,0.017,f97fb,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 250, 'batch_size': 16, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (64, Tanh()), (64, Tanh()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [250], 'batch_size': [16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (64, Tanh()), (64, Tanh()), (16, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",250,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",98600
2023-10-26 17:18:02,aa1d1f9,16,MLP kmeans,MULTIVARIATE_1254,400,1,0.878,0.02,0.135,0.88,0.004,0.015,44bcd,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 250, 'batch_size': 16, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (64, Tanh()), (64, Tanh()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [250], 'batch_size': [16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (64, Tanh()), (64, Tanh()), (16, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",250,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 17:19:50,01153cd,4,MLP kmeans,MULTIVARIATE_1254,400,1,0.573,0.037,0.181,0.59,0.014,0.064,0b009,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 250, 'batch_size': 16, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (64, Tanh()), (64, Tanh()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [250], 'batch_size': [16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (64, Tanh()), (64, Tanh()), (16, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",250,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 17:20:16,832085d,4,MLP kmeans,MULTIVARIATE_1254,400,1,0.485,0.041,0.153,0.509,0.016,0.085,3a051,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 50, 'batch_size': 16, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (64, Tanh()), (64, Tanh()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50], 'batch_size': [16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (64, Tanh()), (64, Tanh()), (16, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",50,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 17:21:00,f16d0b7,8,MLP kmeans,MULTIVARIATE_1254,400,1,0.852,0.022,0.11,0.852,0.005,0.021,b3950,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 350, 'batch_size': 16, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (64, Tanh()), (64, Tanh()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [350], 'batch_size': [16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (64, Tanh()), (64, Tanh()), (16, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",350,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 17:21:27,72d9144,,PARZEN WINDOW,MULTIVARIATE_1254,400,1,0.841,0.023,0.152,0.848,56.247,0.163,8ef88,None,0.33,0,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 17:21:37,72d9144,32,MLP kmeans,MULTIVARIATE_1254,400,1,0.944,0.013,0.066,0.947,0.002,0.009,42753,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 350, 'batch_size': 16, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (64, Tanh()), (64, Tanh()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [350], 'batch_size': [16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (64, Tanh()), (64, Tanh()), (16, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",350,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 17:22:35,9251338,32,MLP kmeans,MULTIVARIATE_1254,400,1,0.912,0.017,0.055,0.918,0.003,0.016,c2058,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 300, 'batch_size': 16, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (64, Tanh()), (32, Tanh()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [300], 'batch_size': [16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (64, Tanh()), (32, Tanh()), (16, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",300,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 17:23:19,056cd7a,32,MLP kmeans,MULTIVARIATE_1254,400,1,0.943,0.014,0.063,0.943,0.002,0.012,7aed7,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 300, 'batch_size': 16, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (64, Tanh()), (64, Tanh()), (8, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [300], 'batch_size': [16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (64, Tanh()), (64, Tanh()), (8, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",300,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 17:23:39,02d34da,,PARZEN WINDOW,exponential standard,400,1,0.761,0.182,1.099,0.771,398.096,1.009,6b232,None,0.33,0,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",4958a
2023-10-26 17:25:32,02d34da,32,MLP kmeans,exponential standard,400,1,0.969,0.065,0.315,0.97,0.019,0.071,2e89a,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 300, 'batch_size': 16, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (64, Tanh()), (64, Tanh()), (8, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [300], 'batch_size': [16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (64, Tanh()), (64, Tanh()), (8, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",300,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",4958a
2023-10-26 17:26:10,8bca1c6,,PARZEN WINDOW,multimodal 3 logistic,400,1,0.825,0.021,0.106,0.825,508.043,0.948,7bb76,None,0.33,0,"[[{'type': 'logistic', 'mean': 20, 'scale': 0.5, 'weight': 0.4}, {'type': 'logistic', 'mean': 10, 'scale': 4, 'weight': 0.4}, {'type': 'logistic', 'mean': 17, 'scale': 1, 'weight': 0.2}]]",14e5b
2023-10-26 17:28:10,8bca1c6,32,MLP kmeans,multimodal 3 logistic,400,1,0.128,0.047,0.121,0.339,0.078,0.58,faaca,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 300, 'batch_size': 16, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (64, Tanh()), (64, Tanh()), (8, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [300], 'batch_size': [16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (64, Tanh()), (64, Tanh()), (8, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",300,"[[{'type': 'logistic', 'mean': 20, 'scale': 0.5, 'weight': 0.4}, {'type': 'logistic', 'mean': 10, 'scale': 4, 'weight': 0.4}, {'type': 'logistic', 'mean': 17, 'scale': 1, 'weight': 0.2}]]",14e5b
